,tconst,primary_title,original_title,start_year,runtime_minutes,genres,country,budget,ww_gross,ww_currency,domestic_gross_x,domestic_currency,int_gross,int_currency,release_date_x,mpaa_rating,tmdb_id
3379,tt1841955,Zombiestock,Zombiestock,2010,66.0,Horror,US,,,,,,,,,,
3380,tt1842490,Testimony of Faith: Rembrances of a WWII Surgeon,Testimony of Faith: Rembrances of a WWII Surgeon,2010,61.0,"Biography,Documentary,History",US,,,,,,,,,,
3381,tt1843104,Art for the Living,Art for the Living,2010,22.0,"Biography,Documentary",US,,,,,,,,2010-06,,
3382,tt1843196,Last Days,Last Days,2010,108.0,"Drama,Horror,Sci-Fi",US,,,,,,,,,,
3383,tt1843297,The Pascal Sign,The Pascal Sign,2010,,Drama,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-12,,
3384,tt1843859,"Bigger Than the Beatles, Obama and the Peeps","Bigger Than the Beatles, Obama and the Peeps",2010,82.0,"Documentary,History",US,,,,,,,,,,
3385,tt1843864,C.H.1 Conception,C.H.1 Conception,2010,82.0,"Action,Animation,Comedy",US,,,,,,,,,,
3386,tt1843903,DoBuy: The Fabric of Faith,DoBuy: The Fabric of Faith,2010,75.0,Documentary,US,"{'amount': 150000.0, 'currency': 'USD'}",,,,,,,,,
3387,tt1843949,Hermes Castro,Hermes Castro,2010,9.0,"Biography,Documentary,Drama",US,,,,,,,,,,
3388,tt1843967,Little Deaths,Little Deaths,2010,11.0,"Animation,Biography,Documentary",US,,,,,,,,2012-03-30,,386323.0
3389,tt1843985,MichCanSka: A Snowmobile Adventure,MichCanSka: A Snowmobile Adventure,2010,104.0,"Action,Adventure,Documentary",US,,,,,,,,,Not Rated,
3390,tt1843998,North for Anthracite: The Crested Butte Branch,North for Anthracite: The Crested Butte Branch,2010,,Documentary,US,"{'amount': 3000.0, 'currency': 'USD'}",,,,,,,2010-11-15,,
3391,tt1844060,The Book,The Book,2010,,,US,,,,,,,,,,
3392,tt1844635,The Bucks County Massacre,The Bucks County Massacre,2010,84.0,"Action,Horror,Thriller",US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-12,Not Rated,58250.0
3393,tt1844673,Green,Green,2010,80.0,Comedy,US,,,,,,,,2010-09-25,Not Rated,209371.0
3394,tt1844691,It's Just a Community Place,It's Just a Community Place,2010,30.0,"Documentary,News",US,,,,,,,,,Not Rated,
3395,tt1845289,The Ballad of Robert & Harvey,The Ballad of Robert & Harvey,2010,78.0,Documentary,US,,,,,,,,2010-03-02,,
3396,tt1845291,The Confession of Lee Harvey Oswald,The Confession of Lee Harvey Oswald,2010,125.0,"Drama,History,Mystery",US,,,,,,,,,Unrated,
3397,tt1845776,Anaconda: Queen of the Serpents,Anaconda: Queen of the Serpents,2010,,Documentary,US,"{'amount': 800000.0, 'currency': 'USD'}",,,,,,,2010,,118046.0
3398,tt1845807,Irish Car Bomb,Irish Car Bomb,2010,70.0,"Action,Comedy,Crime",US,,,,,,,,,,
3399,tt1846447,A History of Christian Worship: Part 2 - The Body,A History of Christian Worship: Part 2 - The Body,2010,57.0,Documentary,US,"{'amount': 20000.0, 'currency': 'USD'}",,,,,,,2010-02-09,,316403.0
3400,tt1846531,Defiled,Defiled,2010,,"Horror,Thriller",US,,,,,,,,2010-01-01,,348165.0
3401,tt1846579,Have You Heard from Johannesburg: The New Generation,Have You Heard from Johannesburg: The New Generation,2010,58.0,"Documentary,History",US,,,,,,,,2010-04-14,,718365.0
3402,tt1846782,The Next Frontier: Engineering the Golden Age of Green,The Next Frontier: Engineering the Golden Age of Green,2010,56.0,Documentary,US,,,,,,,,2010-11-04,,
3403,tt1846806,Two Brothers: Prodigal Road,Two Brothers: Prodigal Road,2010,,"Family,Western",US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-10-10,,
3404,tt1847542,"Art! The Untold Story of Seven Un-Aspiring, Aspiring Filmmakers","Art! The Untold Story of Seven Un-Aspiring, Aspiring Filmmakers",2010,72.0,"Comedy,Documentary,News",US,,,,,,,,,,
3405,tt1847715,The History of Christian Worship: Part Four - The Music,The History of Christian Worship: Part Four - The Music,2010,55.0,Documentary,US,"{'amount': 20000.0, 'currency': 'USD'}",,,,,,,2010-10-10,,585157.0
3406,tt1847716,The History of Christian Worship: Part Three - The Feast,The History of Christian Worship: Part Three - The Feast,2010,57.0,Documentary,US,"{'amount': 20000.0, 'currency': 'USD'}",,,,,,,2010-09-01,,
3407,tt1848859,"Different Books, Common Word: Baptists and Muslims","Different Books, Common Word: Baptists and Muslims",2010,,Documentary,US,"{'amount': 80000.0, 'currency': 'USD'}",,,,,,,2010-01-03,,
3408,tt1848880,Experiment 519,Experiment 519,2010,101.0,"Action,Crime,Horror",US,,,,,,,,,,
3409,tt1848881,Face blind,Face blind,2010,10.0,"Biography,Documentary,Drama",US,,,,,,,,2010-12,,
3410,tt1848989,Lunch Line,Lunch Line,2010,63.0,"Documentary,History,News",US,,,,,,,,2010-01-01,Not Rated,273497.0
3411,tt1849006,Miserable Man,Miserable Man,2010,90.0,,US,,,,,,,,2010-03,,
3412,tt1849041,Police State 4: The Rise of FEMA,Police State 4: The Rise of FEMA,2010,141.0,Documentary,US,,,,,,,,2010,NR,36715.0
3413,tt1849201,Very Normal Activity,Very Normal Activity,2010,65.0,"Comedy,Horror,Thriller",US,,,,,,,,2010-06,,
3414,tt1849756,Dirty Drawings with Happy Endings,Dirty Drawings with Happy Endings,2010,51.0,"Biography,Documentary",US,,,,,,,,,,
3415,tt1849846,Random Unrelated Projects,Random Unrelated Projects,2010,91.0,"Comedy,Drama",US,"{'amount': 9000.0, 'currency': 'USD'}",,,,,,,,,
3416,tt1850452,The Weather's Warm When the Sun's Hot,The Weather's Warm When the Sun's Hot,2010,87.0,"Comedy,Crime,Drama",US,,,,,,,,,,
3417,tt1850987,Birth of a Band,Birth of a Band,2010,60.0,"Documentary,Music",US,,,,,,,,,,
3418,tt1851002,Fake Blood,Fake Blood,2010,82.0,Comedy,US,"{'amount': 1000.0, 'currency': 'USD'}",,,,,,,2010-01-01,Not Rated,415016.0
3419,tt1851073,The Protector,The Protector,2010,70.0,Action,US,,,,,,,,,,
3420,tt1851856,Back from the Dread,Back from the Dread,2010,80.0,"Documentary,Music",US,,,,,,,,2010-09,Not Rated,
3421,tt1851881,Crew Film: TheVolume,Crew Film: TheVolume,2010,45.0,Comedy,US,,,,,,,,2010-11-15,,
3422,tt1851974,Invisible Empire,Invisible Empire: A New World Order Defined,2010,134.0,Documentary,US,,,,,,,,2010,,37592.0
3423,tt1852049,New Garage Explosion: In Love with These Times,New Garage Explosion: In Love with These Times,2010,73.0,Documentary,US,"{'amount': 85000.0, 'currency': 'USD'}",,,,,,,2010-11-20,,226590.0
3424,tt1852152,Trapped in Abyss,Trapped in Abyss,2010,,Horror,US,"{'amount': 162000.0, 'currency': 'USD'}",,,,,,,2013-05-20,,
3425,tt1852977,CO2,CO2,2010,120.0,"Action,Adventure,Drama",US,,,,,,,,2010-10-11,Not Rated,90842.0
3426,tt1853583,Inhuman Eating Machine,Inhuman Eating Machine,2010,9.0,"Comedy,Documentary",US,,,,,,,,2010-06,,
3427,tt1853634,Out of the Blue: The Story of the Santa Cruz Surfing Club,Out of the Blue: The Story of the Santa Cruz Surfing Club,2010,75.0,"Biography,Documentary,History",US,,,,,,,,2010-05,,
3428,tt1853638,Petty Crimes,Petty Crimes,2010,45.0,"Crime,Mystery,Thriller",US,"{'amount': 2000.0, 'currency': 'USD'}",,,,,,,2010-08,,
3429,tt1854249,Buffalo,Buffalo,2010,53.0,"Biography,Documentary,Sport",US,,,,,,,,,,
3430,tt1854312,Music,Music,2010,52.0,Documentary,US,,,,,,,,2010-10-15,PG,592806.0
3431,tt1854376,We Were the Vanquished,We Were the Vanquished,2010,40.0,Documentary,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-12-14,,
3432,tt1854509,Big Ho Small Ho,Big Ho Small Ho,2010,30.0,"Documentary,Family,History",US,,,,,,,,,,
3433,tt1855161,Crazy Rides a Sawhorse,Crazy Rides a Sawhorse,2010,69.0,"Action,Comedy,Horror",US,,,,,,,,,,
3434,tt1855234,Judging Joel,Judging Joel,2010,8.0,"Documentary,Drama",US,,,,,,,,,,
3435,tt1855257,Lost Dogs,Lost Dogs,2010,89.0,"Crime,Drama",US,,,,,,,,,,
3436,tt1855262,Lucky Suns at the Tractor and Keg at Tiger Lounge,Lucky Suns at the Tractor and Keg at Tiger Lounge,2010,86.0,"Biography,Documentary,Music",US,,,,,,,,,,
3437,tt1855388,The Life Ballet,The Life Ballet,2010,69.0,"Drama,Musical",US,,,,,,,,,,
3438,tt1855424,Who Is Jose Luck?,Who Is Jose Luck?,2010,66.0,"Action,Crime,Thriller",US,,,,,,,,,,615581.0
3439,tt1855560,Here Comes the Wolf: The Pandemic Hoax,Here Comes the Wolf: The Pandemic Hoax,2010,55.0,"Documentary,Drama",US,,,,,,,,,,
3440,tt1856049,Murder of Mary Magdalene,Murder of Mary Magdalene,2010,90.0,Documentary,US,,,,,,,,2010-03-30,Unrated,
3441,tt1856065,Run to the East,Run to the East,2010,87.0,"Documentary,Drama,Sport",US,,,,,,,,,,
3442,tt1856754,The Buddha of the Piano: Leopold Godowsky,The Buddha of the Piano: Leopold Godowsky,2010,57.0,"Biography,Documentary,History",US,,,,,,,,2010-03,,
3443,tt1857613,A War to End All Wars,A War to End All Wars,2010,132.0,Documentary,US,,,,,,,,2010-05-25,Not Rated,273556.0
3444,tt1857798,Newwords,Newwords,2010,115.0,"Animation,Comedy,Documentary",US,,,,,,,,,,
3445,tt1857849,"Sacred Texts, Social Duty","Sacred Texts, Social Duty",2010,58.0,Documentary,US,,,,,,,,2010-10-05,,
3446,tt1857875,Step Together,Step Together,2010,35.0,"Documentary,Musical",US,,,,,,,,,,
3447,tt1857926,Train to Nowhere: Inside an Immigrant Death Investigation,Train to Nowhere: Inside an Immigrant Death Investigation,2010,59.0,Documentary,US,"{'amount': 120000.0, 'currency': 'USD'}",,,,,,,2010-10-12,TV-PG,113426.0
3448,tt1858400,At the End of Slavery,At the End of Slavery,2010,34.0,"Documentary,Drama",US,,,,,,,,,,
3449,tt1858800,The Quiet,The Quiet,2010,,Drama,US,"$900,000","$381,420",,"$381,420",,,,2010,,
3450,tt1859643,Welcome to the Outside,Welcome to the Outside,2010,,"Adventure,Musical,Romance",US,,,,,,,,,,
3451,tt1860226,FESTED: A Journey to Fest 7,FESTED: A Journey to Fest 7,2010,105.0,"Documentary,Music",US,"{'amount': 2500.0, 'currency': 'USD'}",,,,,,,2010-09-15,Not Rated,172732.0
3452,tt1861423,Simon Sez,Simon Sez,2010,,Documentary,US,,,,,,,,,,
3453,tt1861451,The Writing,The Writing,2010,45.0,Drama,US,,,,,,,,2010,,
3454,tt1862466,Franklin Wunder,Franklin Wunder,2010,69.0,Drama,US,,,,,,,,,,
3455,tt1863163,Birds of Norfolk: A Bird Watchers Dream,Birds of Norfolk: A Bird Watchers Dream,2010,93.0,Documentary,US,,,,,,,,2010-07-27,Not Rated,
3456,tt1863265,Help the World,Help the World,2010,52.0,"Comedy,Documentary,Family",US,,,,,,,,,,
3457,tt1863335,Nation of Exiles,Nation of Exiles,2010,94.0,Documentary,US,,,,,,,,2010-04-28,,
3458,tt1863389,Stu Plus Who?,Stu Plus Who?,2010,,Documentary,US,,,,,,,,2017,,
3459,tt1863426,The Occult: The Truth Behind the Word,The Occult: The Truth Behind the Word,2010,75.0,Documentary,US,,,,,,,,2010-08-31,Not Rated,321972.0
3460,tt1863431,"The Truth About The Philadelphia Experiment: Invisibility, Time Travel and Mind Control - The Shocking Truth","The Truth About The Philadelphia Experiment: Invisibility, Time Travel and Mind Control - The Shocking Truth",2010,180.0,Documentary,US,,,,,,,,2010-02-23,Not Rated,275574.0
3461,tt1863459,What Is a Heart?,What Is a Heart?,2010,39.0,"Biography,Documentary,History",US,,,,,,,,,,
3462,tt1864281,Cereal Killers,Cereal Killers,2010,,Comedy,US,"{'amount': 20000.0, 'currency': 'USD'}",,,,,,,2010-04-04,,
3463,tt1864551,The Untouchables of Kentucky,The Untouchables of Kentucky,2010,120.0,Sport,US,"{'amount': 25000.0, 'currency': 'USD'}",,,,,,,2010-02-12,,
3464,tt1865299,Art Hard,Art Hard,2010,74.0,"Adventure,Comedy,Documentary",US,,,,,,,,,,
3465,tt1865518,Teach,Teach,2010,55.0,"Documentary,News",US,,,,,,,,,,
3466,tt1865528,The Price of Exit: Anthology,The Price of Exit: Anthology,2010,117.0,"Action,Documentary,History",US,,,,,,,,,,
3467,tt1865530,The Road to Margaritaville,The Road to Margaritaville,2010,52.0,Comedy,US,,,,,,,,2010-11,,
3468,tt1866142,Dregs of Society,Dregs of Society,2010,82.0,Animation,US,,,,,,,,,,
3469,tt1866255,The Battle for Marjah,The Battle for Marjah,2010,88.0,Documentary,US,,,,,,,,2011-02-17,,58291.0
3470,tt1866273,The Search for Dillinger's Gold,The Search for Dillinger's Gold,2010,96.0,"Action,Adventure",US,,,,,,,,,,
3471,tt1866956,Egypt Exposed: The True Origins of Civilization,Egypt Exposed: The True Origins of Civilization,2010,80.0,Documentary,US,,,,,,,,2010-07-27,Unrated,
3472,tt1866969,Generations,Generations,2010,30.0,"Biography,Documentary",US,,,,,,,,2010-09,Not Rated,438047.0
3473,tt1866977,Interior/Exterior,Interior/Exterior,2010,51.0,"Comedy,Drama,Fantasy",US,,,,,,,,,,
3474,tt1866982,Jim Jones Hip Hop Monolouges 2009,Jim Jones Hip Hop Monolouges 2009,2010,,Musical,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-02-02,,
3475,tt1867037,Real Ghosts UK,Real Ghosts UK,2010,,Documentary,US,,,,,,,,2010-09-28,,277323.0
3476,tt1867051,Secret Societies and the Global Conspiracy,Secret Societies and the Global Conspiracy,2010,180.0,Documentary,US,,,,,,,,2010-04-27,,
3477,tt1867062,Strange Is Normal: The Amazing Life of Colin Wilson,Strange Is Normal: The Amazing Life of Colin Wilson,2010,100.0,Documentary,US,,,,,,,,2010-11-23,Unrated,
3478,tt1867069,Tear the Whole Thing Down,Tear the Whole Thing Down,2010,81.0,Music,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-01-05,,
3479,tt1867072,The Alien Time Machine: Encounters from Another Dimension,The Alien Time Machine: Encounters from Another Dimension,2010,80.0,Documentary,US,,,,,,,,2010-08-31,,287858.0
3480,tt1867079,The Initiation of Alice in Wonderland: The Looking Glass of Lewis Carroll,The Initiation of Alice in Wonderland: The Looking Glass of Lewis Carroll,2010,75.0,Documentary,US,,,,,,,,2010-02-23,Not Rated,318483.0
3481,tt1867092,The Road Trip USA,The Road Trip USA,2010,60.0,"Adventure,Documentary",US,,,,,,,,2010-01-01,,291722.0
3482,tt1867094,The Seekers Guide to Harry Potter,The Seekers Guide to Harry Potter,2010,75.0,Documentary,US,,,,,,,,2010-11-23,Unrated,109004.0
3483,tt1867112,UFOs and Close Encounters,UFOs and Close Encounters,2010,500.0,Documentary,US,,,,,,,,2010-04-27,,
3484,tt1867127,Zombie Atrocity: The Italian Zombie Movie - Part 2,Zombie Atrocity: The Italian Zombie Movie - Part 2,2010,94.0,Horror,US,"{'amount': 2000.0, 'currency': 'USD'}",,,,,,,2010-07-30,Unrated,802363.0
3485,tt1867511,Bigfoot Is Real!: Sasquatch to the Abominable Snowman,Bigfoot Is Real!: Sasquatch to the Abominable Snowman,2010,250.0,Documentary,US,,,,,,,,2010-09-28,,
3486,tt1867597,Robin Hood: The Truth Behind Hollywood's Most Filmed Legend,Robin Hood: The Truth Behind Hollywood's Most Filmed Legend,2010,70.0,Documentary,US,,,,,,,,2010-04-27,Not Rated,272581.0
3487,tt1867631,The Truth Injection: More New World Order Exposed,The Truth Injection: More New World Order Exposed,2010,80.0,Documentary,US,,,,,,,,2010-06-29,Not Rated,292318.0
3488,tt1867643,"UFOs 1973: Aliens, Abductions and Extraordinary Sightings","UFOs 1973: Aliens, Abductions and Extraordinary Sightings",2010,90.0,Documentary,US,,,,,,,,2010-10-26,Unrated,306181.0
3489,tt1868033,Kings of Devon,Kings of Devon,2010,107.0,Thriller,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-09-17,,
3490,tt1869319,Broken Pieces,Broken Pieces,2010,77.0,Drama,US,,,,,,,,,,
3491,tt1869675,Speaking for Myself,Speaking for Myself,2010,74.0,"Documentary,Music",US,,,,,,,,,,
3492,tt1870562,Tribunal,Tribunal,2010,77.0,"Crime,Drama,Mystery",US,,,,,,,,2014,,
3493,tt1870575,Walking Dreams,Walking Dreams,2010,57.0,"Biography,Documentary,Drama",US,,,,,,,,2010-07,,
3494,tt1871199,48 Below,48 Below,2010,92.0,Adventure,US,"{'amount': 250000.0, 'currency': 'USD'}",,,,,,,2012-03-06,,413581.0
3495,tt1872809,I Was Dead,I Was Dead,2010,,Documentary,US,,,,,,,,2010-01-04,,504292.0
3496,tt1874502,Girls Gone Wild: Hottest Blondes Ever,Girls Gone Wild: Hottest Blondes Ever,2010,,,US,,,,,,,,2010,,
3497,tt1874557,Invited,Invited,2010,86.0,"Horror,Thriller",US,,,,,,,,,,
3498,tt1874573,Just Like You,Just Like You,2010,,Documentary,US,"{'amount': 2000.0, 'currency': 'USD'}",,,,,,,2010-07-10,,
3499,tt1877727,No Tomorrow,No Tomorrow,2010,86.0,Documentary,US,,,,,,,,2010,Not Rated,277069.0
3500,tt1878918,DrivVen,DrivVen,2010,76.0,"Action,Crime,Thriller",US,,,,,,,,,,
3501,tt1879101,Win in China,Win in China,2010,55.0,Documentary,US,"{'amount': 250000.0, 'currency': 'USD'}",,,,,,,2010-06-18,,63501.0
3502,tt1880310,Race Across the Sky 2010,Race Across the Sky 2010,2010,73.0,Sport,US,,,,,,,,2010-11-04,Not Rated,275436.0
3503,tt1880331,SoLa: Louisiana Water Stories,SoLa: Louisiana Water Stories,2010,60.0,Documentary,US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010-10-03,Not Rated,257163.0
3504,tt1882118,Nixon's the One: The '68 Election,Nixon's the One: How Tricky Dick Stole the Sixties and Changed America Forever,2010,52.0,Documentary,US,"{'amount': 250000.0, 'currency': 'USD'}",,,,,,,2010-11-15,,
3505,tt1883126,A Little Victory,A Little Victory,2010,75.0,"Comedy,Drama,History",US,"{'amount': 350000.0, 'currency': 'USD'}",,,,,,,2010-08-28,,
3506,tt1884237,A Community Concern,A Community Concern,2010,75.0,Documentary,US,,,,,,,,2010-01-01,,
3507,tt1884263,Brown Babies: The Mischlingskinder Story,Brown Babies: The Mischlingskinder Story,2010,102.0,"Biography,Documentary,Drama",US,,,,,,,,,,
3508,tt1884385,Pigskin & Magnolias: 12 Days of Fandom,Pigskin & Magnolias: 12 Days of Fandom,2010,68.0,"Documentary,Sport",US,,,,,,,,,,
3509,tt1884416,Shiny Stockings,Shiny Stockings,2010,56.0,"Biography,Comedy,Documentary",US,,,,,,,,,,
3510,tt1884447,The Hooker with a Heart of Gold,The Hooker with a Heart of Gold,2010,149.0,"Action,Comedy,Thriller",US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2011-02-04,R,268392.0
3511,tt1884459,The Peasant and the Priest,The Peasant and the Priest,2010,,Documentary,US,,,,,,,,,,
3512,tt1884465,Thirty Proof Coil,Thirty Proof Coil,2010,80.0,"Horror,Thriller",US,,,,,,,,2011-07-09,Not Rated,310031.0
3513,tt1885196,Back to Basics,Back to Basics,2010,48.0,"Comedy,Drama,Romance",US,,,,,,,,2010,,
3514,tt1886495,Choctaw Code Talkers,Choctaw Code Talkers,2010,56.0,Documentary,US,,,,,,,,2010-10-23,,
3515,tt1886769,dOWNtOWN,dOWNtOWN,2010,137.0,"Biography,Documentary",US,,,,,,,,,,
3516,tt1887683,Black Friday Documentary,Black Friday Documentary,2010,37.0,"Documentary,News",US,,,,,,,,,,
3517,tt1888516,The Boathouse Detectives,The Boathouse Detectives,2010,84.0,Family,US,,,,,,,,2010,TV-G,64159.0
3518,tt1890484,No Leaf Clover,No Leaf Clover,2010,70.0,Action,US,"{'amount': 5000.0, 'currency': 'USD'}",,,,,,,2010-10-01,R,
3519,tt1891877,New Orleans Rising,New Orleans Rising,2010,88.0,"Documentary,Drama,History",US,,,,,,,,,,
3520,tt1891889,Park Drive,Park Drive,2010,50.0,Drama,US,"{'amount': 900.0, 'currency': 'USD'}",,,,,,,2010-12-11,,
3521,tt1891917,Slow Southern Steel,Slow Southern Steel,2010,90.0,"Documentary,History,Music",US,,,,,,,,2010,,291162.0
3522,tt1897977,The Date Profile,The Date Profile,2010,69.0,"Comedy,Drama,Romance",US,,,,,,,,2010-01-01,,307462.0
3523,tt1900847,Changing the Game: How the Camarillo Family Revolutionized the Sport of Team Roping,Changing the Game: How the Camarillo Family Revolutionized the Sport of Team Roping,2010,60.0,"Biography,Documentary,Family",US,,,,,,,,2011-04-06,Unrated,
3524,tt1901001,The Caller,The Caller,2010,28.0,"Biography,Documentary,History",US,,,,,,,,2010-12,,
3525,tt1901018,The Visit,The Visit,2010,50.0,Thriller,US,"{'amount': 1000.0, 'currency': 'USD'}","$98,677,816",,"$65,206,105",,33200000,,"Sep 11, 2015",,
3526,tt1905047,The Icing,The Icing,2010,120.0,"Action,Crime,Thriller",US,,,,,,,,2016-04-12,,370210.0
3527,tt1905089,Welcome to Bookville,Welcome to Bookville,2010,4.0,"Biography,Documentary",US,,,,,,,,,,
3528,tt1907737,Orbis Minor,Orbis Minor,2010,15.0,"Documentary,Drama,Mystery",US,,,,,,,,2010-10,,
3529,tt1907787,The Rock Ed Wood of the 21st Century,The Rock Ed Wood of the 21st Century,2010,66.0,Documentary,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-08-04,,508814.0
3530,tt1908492,Friday at Noon,Friday at Noon,2010,95.0,Thriller,US,"{'amount': 17000.0, 'currency': 'USD'}",,,,,,,2010-10-29,,
3531,tt1910519,Colfax & 15th,Colfax & 15th,2010,81.0,"Crime,Drama,Mystery",US,,,,,,,,,,
3532,tt1912418,Killing Memories,Killing Memories,2010,85.0,"Biography,Documentary,History",US,,,,,,,,,,
3533,tt1912505,Through My Eyes: The Charlie Kelman Story,Through My Eyes: The Charlie Kelman Story,2010,,Documentary,US,,,,,,,,2010-01-20,,
3534,tt1913015,Drums on the Red River,Drums on the Red River,2010,73.0,"Documentary,Drama",US,,,,,,,,,,
3535,tt1914251,Fertility Doctor,Fertility Doctor,2010,,Comedy,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-07-10,,
3536,tt1919065,Shift,Shift,2010,45.0,"Drama,Family,Romance",US,,,,,,,,,,
3537,tt1919073,Single Life: The Musical,Single Life: The Musical,2010,94.0,"Comedy,Drama,Musical",US,,,,,,,,,,
3538,tt1919129,The Full Lohan,The Full Lohan,2010,,Comedy,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-09-01,,
3539,tt1919186,Visions of Aztlán,Visions of Aztlán,2010,60.0,Documentary,US,,,,,,,,2010,,
3540,tt1921049,Other Nature,Other Nature,2010,57.0,Documentary,US,"{'amount': 130000.0, 'currency': 'USD'}",,,,,,,2010-03-26,,508838.0
3541,tt1921085,Separate Cells,Separate Cells,2010,55.0,"Biography,Documentary,Drama",US,,,,,,,,2010-03,,
3542,tt1922653,Liquor Day Saints,Liquor Day Saints,2010,125.0,"Comedy,Drama",US,,,,,,,,2010-12,,
3543,tt1924233,Bloodlust,Bloodlust,2010,105.0,Thriller,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-10-31,Not Rated,508377.0
3544,tt1924347,Polly,Polly,2010,50.0,Horror,US,"{'amount': 300.0, 'currency': 'USD'}",,,,,,,2010-03-26,,354334.0
3545,tt1927092,New Eyes/D'autres yeux,New Eyes/D'autres yeux,2010,,Documentary,US,"{'amount': 1000.0, 'currency': 'USD'}",,,,,,,2010-09-01,,
3546,tt1928099,A Course in Miracles: The Movie,A Course in Miracles: The Movie,2010,61.0,Documentary,US,,,,,,,,2010,Not Rated,160097.0
3547,tt1928124,Beware,Beware,2010,94.0,Horror,US,"{'amount': 75000.0, 'currency': 'USD'}",,,,,,,2010-11,TV-MA,84738.0
3548,tt1928171,Frequency of Genius,Frequency of Genius,2010,270.0,Documentary,US,,,,,,,,2010-10,,
3549,tt1928238,One Hundred Thousand Hearts,One Hundred Thousand Hearts,2010,119.0,"Documentary,Family",US,,,,,,,,2010-09,,
3550,tt1929416,The Reckoning,The Reckoning,2010,108.0,"Drama,Horror,Thriller",US,,,,,,,,2010-10,,
3551,tt1931482,Madama Butterfly,Madama Butterfly,2010,165.0,"Drama,Music",US,,,,,,,,2010-05-09,,
3552,tt1933551,Buzzkill: Is There Life After Coffee?,Buzzkill: Is There Life After Coffee?,2010,92.0,"Adventure,Comedy,Documentary",US,,,,,,,,2010-01-01,Not Rated,323511.0
3553,tt1934418,The Cage 2,The Cage 2,2010,91.0,Documentary,US,"{'amount': 75000.0, 'currency': 'USD'}",,,,,,,2011-02-10,,
3554,tt1935254,The Adventists,The Adventists,2010,,Documentary,US,"{'amount': 750000.0, 'currency': 'USD'}",,,,,,,2010-04-01,,672423.0
3555,tt1935307,Vignettes,Vignettes,2010,65.0,Fantasy,US,,,,,,,,2011-06-10,,
3556,tt1935760,Campania in-felix,Campania in-felix,2010,45.0,"Documentary,Drama,News",US,,,,,,,,2010-02-18,,
3557,tt1935793,Emotions,Emotions,2010,113.0,"Drama,Thriller",US,,,,,,,,,,
3558,tt1935809,Hank Danger and the League of Scientists!,Hank Danger and the League of Scientists!,2010,71.0,"Adventure,Comedy,Mystery",US,,,,,,,,2010-12-06,,
3559,tt1935816,The Story of the Battle of Outpost Harry,The Story of the Battle of Outpost Harry,2010,85.0,"Documentary,History",US,,,,,,,,,,
3560,tt1937463,Wild View: A Journey to a Wondrous World,Wild View: A Journey to a Wondrous World,2010,45.0,Documentary,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-12-15,,
3561,tt1937464,William Kentridge: Anything Is Possible,William Kentridge: Anything Is Possible,2010,55.0,Documentary,US,,,,,,,,2010-10-21,,366158.0
3562,tt1942066,Haterology,Haterology,2010,38.0,"Documentary,News",US,,,,,,,,,,
3563,tt1942127,02543,02543,2010,15.0,"Biography,Documentary,History",US,,,,,,,,2011,,
3564,tt1943004,The Other House,The Other House,2010,119.0,"Biography,History,Romance",US,,,,,,,,2010-06,,
3565,tt1943652,America's Wildest Refuge: Discovering the Arctic National Wildlife Refuge,America's Wildest Refuge: Discovering the Arctic National Wildlife Refuge,2010,55.0,Documentary,US,,,,,,,,2011-03-27,,
3566,tt1943863,Uncle Bob,Uncle Bob,2010,78.0,Documentary,US,,,,,,,,2011-10-25,Unrated,270025.0
3567,tt1945047,Beard: Pecking Order,Beard: Pecking Order,2010,58.0,"Biography,Documentary",US,,,,,,,,,,
3568,tt1945164,Rick Michele and Scarlett,Rick Michele and Scarlett,2010,55.0,"Biography,Documentary",US,,,,,,,,2010-06,,
3569,tt1946438,The Grandchildren of the Cuban Revolution,The Grandchildren of the Cuban Revolution,2010,61.0,Documentary,US,"{'amount': 110000.0, 'currency': 'USD'}",,,,,,,2010-06-22,,
3570,tt1948170,That Thing,That Thing,2010,81.0,"Comedy,Drama",US,,,,,,,,,,
3571,tt1948187,The Other Side of Carnival,The Other Side of Carnival,2010,48.0,Documentary,US,"{'amount': 15000.0, 'currency': 'USD'}",,,,,,,,,
3572,tt1948510,A Zest for Life: Afro-Peruvian Music & Dance,A Zest for Life: Afro-Peruvian Music & Dance,2010,57.0,Documentary,US,"{'amount': 6000.0, 'currency': 'USD'}",,,,,,,2010-11-23,,
